"nom_estacio";"nom_contaminant";"valor";"month";"data";"longitud";"latitud"
"Tarragona (Universitat Laboral)";"PM10";12;"2024-07";2024-07-09;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";23;"2024-07";2024-07-15;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";7;"2024-07";2024-07-01;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";13;"2024-07";2024-07-03;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";11;"2024-07";2024-07-05;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";15;"2024-07";2024-07-17;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";14;"2024-07";2024-07-19;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";20;"2024-07";2024-07-23;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";15;"2024-07";2024-07-25;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";14;"2024-07";2024-07-08;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";19;"2024-07";2024-07-11;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";15;"2024-07";2024-07-18;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";20;"2024-07";2024-07-22;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";26;"2024-07";2024-07-29;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";13;"2024-07";2024-07-02;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";15;"2024-07";2024-07-12;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";23;"2024-07";2024-07-30;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";26;"2024-07";2024-07-31;1,20076026;41,10360261
"Badalona (Assemblea de Catalunya)";"PM10";19,4;"2024-05";2024-05-04;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,4;"2024-05";2024-05-09;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";9,9;"2024-05";2024-05-15;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,7;"2024-05";2024-05-27;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12,2;"2024-05";2024-05-01;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17,2;"2024-05";2024-05-03;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,4;"2024-05";2024-05-05;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12,4;"2024-05";2024-05-07;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,2;"2024-05";2024-05-13;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19;"2024-05";2024-05-17;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12,7;"2024-05";2024-05-19;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,9;"2024-05";2024-05-21;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12,9;"2024-05";2024-05-23;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12;"2024-05";2024-05-25;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,8;"2024-05";2024-05-06;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,8;"2024-05";2024-05-08;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,5;"2024-05";2024-05-11;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21,6;"2024-05";2024-05-18;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12,7;"2024-05";2024-05-20;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,3;"2024-05";2024-05-22;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";22,7;"2024-05";2024-05-29;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,6;"2024-05";2024-05-02;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";25,7;"2024-05";2024-05-10;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,5;"2024-05";2024-05-12;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,1;"2024-05";2024-05-26;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17,3;"2024-05";2024-05-14;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";11,7;"2024-05";2024-05-16;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,7;"2024-05";2024-05-28;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,9;"2024-05";2024-05-30;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,2;"2024-05";2024-05-31;2,24823024;41,45130205
"Lleida (Irurita - Pius XII)";"PM10";18,4;"2024-05";2024-05-09;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";9;"2024-05";2024-05-15;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";18,4;"2024-05";2024-05-27;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";8;"2024-05";2024-05-01;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";24,4;"2024-05";2024-05-13;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";19;"2024-05";2024-05-17;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,1;"2024-05";2024-05-19;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";10,3;"2024-05";2024-05-21;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";16,3;"2024-05";2024-05-11;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";11,6;"2024-05";2024-05-18;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";9,8;"2024-05";2024-05-20;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,5;"2024-05";2024-05-29;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";5,4;"2024-05";2024-05-02;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";17,2;"2024-05";2024-05-10;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";11,6;"2024-05";2024-05-12;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";13;"2024-05";2024-05-14;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,8;"2024-05";2024-05-16;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,9;"2024-05";2024-05-28;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,9;"2024-05";2024-05-30;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,1;"2024-05";2024-05-31;0,61571993;41,61570083
"Badalona (Assemblea de Catalunya)";"PM10";13;"2024-06";2024-06-04;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";26;"2024-06";2024-06-09;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20;"2024-06";2024-06-15;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";24;"2024-06";2024-06-24;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15;"2024-06";2024-06-27;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15;"2024-06";2024-06-01;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17;"2024-06";2024-06-03;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13;"2024-06";2024-06-13;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18;"2024-06";2024-06-17;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";34;"2024-06";2024-06-19;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18;"2024-06";2024-06-21;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17;"2024-06";2024-06-23;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17;"2024-06";2024-06-25;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";41;"2024-06";2024-06-08;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16;"2024-06";2024-06-11;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";32;"2024-06";2024-06-18;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";34;"2024-06";2024-06-20;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";11;"2024-06";2024-06-22;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16;"2024-06";2024-06-29;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";11;"2024-06";2024-06-02;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18;"2024-06";2024-06-10;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";8;"2024-06";2024-06-12;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14;"2024-06";2024-06-26;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17;"2024-06";2024-06-14;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15;"2024-06";2024-06-16;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";25;"2024-06";2024-06-28;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14;"2024-06";2024-06-30;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";8,07;"2023-01";2023-01-09;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,99;"2023-01";2023-01-07;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,5;"2023-01";2023-01-25;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21;"2023-01";2023-01-06;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,61;"2023-01";2023-01-08;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,88;"2023-01";2023-01-20;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17,8;"2023-01";2023-01-10;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";28,65;"2023-02";2023-02-09;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,16;"2023-02";2023-02-24;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17,52;"2023-02";2023-02-27;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";26,92;"2023-02";2023-02-01;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";32,82;"2023-02";2023-02-13;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";38,94;"2023-02";2023-02-17;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";34,08;"2023-02";2023-02-19;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";41,54;"2023-02";2023-02-21;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";34,63;"2023-02";2023-02-23;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,97;"2023-02";2023-02-25;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21,7;"2023-02";2023-02-08;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";34,63;"2023-02";2023-02-11;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";36,72;"2023-02";2023-02-18;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";31,43;"2023-02";2023-02-20;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";29,35;"2023-02";2023-02-22;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";32,13;"2023-02";2023-02-02;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";31,02;"2023-02";2023-02-10;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";27,68;"2023-02";2023-02-12;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,07;"2023-02";2023-02-26;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";32,82;"2023-02";2023-02-16;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,43;"2023-02";2023-02-28;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,99;"2023-04";2023-04-09;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,44;"2023-04";2023-04-15;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,27;"2023-04";2023-04-24;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,3;"2023-04";2023-04-27;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17,94;"2023-04";2023-04-05;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,55;"2023-04";2023-04-07;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,36;"2023-04";2023-04-17;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,41;"2023-04";2023-04-19;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";24,62;"2023-04";2023-04-23;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,19;"2023-04";2023-04-25;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,91;"2023-04";2023-04-06;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,3;"2023-04";2023-04-08;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21,7;"2023-04";2023-04-11;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,08;"2023-04";2023-04-18;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20,56;"2023-04";2023-04-20;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";30,88;"2023-04";2023-04-22;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,64;"2023-04";2023-04-29;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,33;"2023-04";2023-04-10;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21,97;"2023-04";2023-04-12;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,06;"2023-04";2023-04-26;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";38,53;"2023-04";2023-04-14;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,58;"2023-04";2023-04-16;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,36;"2023-04";2023-04-28;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";10,71;"2023-04";2023-04-30;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17,39;"2023-05";2023-05-04;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17,11;"2023-05";2023-05-09;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,16;"2023-05";2023-05-15;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21,84;"2023-05";2023-05-24;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";26,56;"2023-05";2023-05-27;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12,52;"2023-05";2023-05-01;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17,11;"2023-05";2023-05-03;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,72;"2023-05";2023-05-05;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12,1;"2023-05";2023-05-07;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12,24;"2023-05";2023-05-13;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,05;"2023-05";2023-05-21;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21,56;"2023-05";2023-05-23;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,33;"2023-05";2023-05-25;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,05;"2023-05";2023-05-06;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,46;"2023-05";2023-05-08;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,77;"2023-05";2023-05-11;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12,93;"2023-05";2023-05-20;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";22,39;"2023-05";2023-05-22;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";33,38;"2023-05";2023-05-29;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,77;"2023-05";2023-05-02;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";22,11;"2023-05";2023-05-10;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";8,07;"2023-05";2023-05-12;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20,58;"2023-05";2023-05-26;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";11,27;"2023-05";2023-05-14;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,41;"2023-05";2023-05-16;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";44,78;"2023-05";2023-05-28;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";27,96;"2023-05";2023-05-30;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";22,25;"2023-05";2023-05-31;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";11,27;"2023-06";2023-06-04;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";23,23;"2023-06";2023-06-09;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,33;"2023-06";2023-06-15;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";38,39;"2023-06";2023-06-24;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,33;"2023-06";2023-06-27;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17,25;"2023-06";2023-06-01;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,02;"2023-06";2023-06-03;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,77;"2023-06";2023-06-05;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,57;"2023-06";2023-06-07;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,02;"2023-06";2023-06-13;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,47;"2023-06";2023-06-17;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";26,43;"2023-06";2023-06-19;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";31,02;"2023-06";2023-06-23;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20,72;"2023-06";2023-06-25;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,07;"2023-06";2023-06-06;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,99;"2023-06";2023-06-08;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,02;"2023-06";2023-06-11;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,99;"2023-06";2023-06-18;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";35,61;"2023-06";2023-06-20;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";33,24;"2023-06";2023-06-22;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21,28;"2023-06";2023-06-29;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20,17;"2023-06";2023-06-02;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,47;"2023-06";2023-06-10;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12,1;"2023-06";2023-06-12;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21,56;"2023-06";2023-06-26;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,02;"2023-06";2023-06-14;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";22,53;"2023-06";2023-06-16;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21,28;"2023-06";2023-06-28;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,44;"2023-06";2023-06-30;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,44;"2023-07";2023-07-04;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";26,15;"2023-07";2023-07-09;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,19;"2023-07";2023-07-15;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";24,62;"2023-07";2023-07-24;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,41;"2023-07";2023-07-01;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,72;"2023-07";2023-07-03;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,69;"2023-07";2023-07-05;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,47;"2023-07";2023-07-07;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";23,64;"2023-07";2023-07-13;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,08;"2023-07";2023-07-17;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";26,56;"2023-07";2023-07-08;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";52,92;"2023-07";2023-07-11;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";28,85;"2023-07";2023-07-18;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";26,84;"2023-07";2023-07-20;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,61;"2023-07";2023-07-22;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,83;"2023-07";2023-07-02;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";30,04;"2023-07";2023-07-10;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";33,24;"2023-07";2023-07-12;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20,31;"2023-07";2023-07-26;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20,17;"2023-07";2023-07-14;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,55;"2023-07";2023-07-16;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,22;"2023-07";2023-07-28;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,69;"2023-07";2023-07-30;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,13;"2023-08";2023-08-04;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,64;"2023-08";2023-08-09;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,41;"2023-08";2023-08-15;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";24,76;"2023-08";2023-08-24;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,89;"2023-08";2023-08-27;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";23,78;"2023-08";2023-08-01;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,08;"2023-08";2023-08-03;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,72;"2023-08";2023-08-05;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20,58;"2023-08";2023-08-07;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,83;"2023-08";2023-08-13;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20,03;"2023-08";2023-08-17;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";27,26;"2023-08";2023-08-19;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";28,09;"2023-08";2023-08-21;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";30,6;"2023-08";2023-08-23;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20,17;"2023-08";2023-08-25;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,22;"2023-08";2023-08-06;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";23,78;"2023-08";2023-08-08;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";11,82;"2023-08";2023-08-11;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";22,53;"2023-08";2023-08-18;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";27,96;"2023-08";2023-08-20;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";27,12;"2023-08";2023-08-22;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,35;"2023-08";2023-08-29;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,27;"2023-08";2023-08-10;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17,25;"2023-08";2023-08-12;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20,03;"2023-08";2023-08-26;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,39;"2023-08";2023-08-14;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17,42;"2023-08";2023-08-16;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,49;"2023-08";2023-08-28;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,72;"2023-09";2023-09-09;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,19;"2023-09";2023-09-15;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";11,27;"2023-09";2023-09-24;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,36;"2023-09";2023-09-27;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,27;"2023-09";2023-09-13;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";54,66;"2023-09";2023-09-17;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,13;"2023-09";2023-09-19;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,37;"2023-09";2023-09-21;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";9,87;"2023-09";2023-09-23;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12,24;"2023-09";2023-09-25;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12,38;"2023-09";2023-09-11;2,24823024;41,45130205
