"nom_estacio";"contaminant";"valor";"month";"data";"longitud";"latitud"
"Manresa";"PM10";15;"2024-03";2024-03-22;1,8253003;41,730293
"Manresa";"PM10";19;"2024-03";2024-03-23;1,8253003;41,730293
"Manresa";"PM10";8;"2024-03";2024-03-24;1,8253003;41,730293
"Lleida";"PM10";5;"2024-03";2024-03-01;0,6157005;41,615818
"Lleida";"PM10";6;"2024-03";2024-03-02;0,6157005;41,615818
"Lleida";"PM10";5;"2024-03";2024-03-03;0,6157005;41,615818
"Lleida";"PM10";4;"2024-03";2024-03-04;0,6157005;41,615818
"Lleida";"PM10";5;"2024-03";2024-03-05;0,6157005;41,615818
"Lleida";"PM10";5;"2024-03";2024-03-06;0,6157005;41,615818
"Lleida";"PM10";5;"2024-03";2024-03-07;0,6157005;41,615818
"Lleida";"PM10";7;"2024-03";2024-03-08;0,6157005;41,615818
"Lleida";"PM10";7;"2024-03";2024-03-09;0,6157005;41,615818
"Lleida";"PM10";5;"2024-03";2024-03-10;0,6157005;41,615818
"Lleida";"PM10";6;"2024-03";2024-03-11;0,6157005;41,615818
"Lleida";"PM10";6;"2024-03";2024-03-12;0,6157005;41,615818
"Lleida";"PM10";6;"2024-03";2024-03-13;0,6157005;41,615818
"Lleida";"PM10";3;"2024-03";2024-03-14;0,6157005;41,615818
"Lleida";"PM10";3;"2024-03";2024-03-15;0,6157005;41,615818
"Lleida";"PM10";4;"2024-03";2024-03-16;0,6157005;41,615818
"Lleida";"PM10";5;"2024-03";2024-03-17;0,6157005;41,615818
"Lleida";"PM10";4;"2024-03";2024-03-18;0,6157005;41,615818
"Lleida";"PM10";4;"2024-03";2024-03-19;0,6157005;41,615818
"Lleida";"PM10";5;"2024-03";2024-03-20;0,6157005;41,615818
"Lleida";"PM10";7;"2024-03";2024-03-21;0,6157005;41,615818
"Lleida";"PM10";6;"2024-03";2024-03-22;0,6157005;41,615818
"Lleida";"PM10";10;"2024-03";2024-03-23;0,6157005;41,615818
"Lleida";"PM10";9;"2024-03";2024-03-24;0,6157005;41,615818
"Barcelona (Poblenou)";"PM10";55;"2024-03";2024-03-01;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";26;"2024-03";2024-03-02;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";6;"2024-03";2024-03-03;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";7;"2024-03";2024-03-04;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";3;"2024-03";2024-03-05;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";3;"2024-03";2024-03-06;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";1;"2024-03";2024-03-07;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";14;"2024-03";2024-03-08;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";2;"2024-03";2024-03-09;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";4;"2024-03";2024-03-10;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";5;"2024-03";2024-03-11;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";21;"2024-03";2024-03-12;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";9;"2024-03";2024-03-13;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";16;"2024-03";2024-03-14;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";17;"2024-03";2024-03-15;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";20;"2024-03";2024-03-16;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";21;"2024-03";2024-03-17;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";21;"2024-03";2024-03-18;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";25;"2024-03";2024-03-19;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";28;"2024-03";2024-03-20;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";25;"2024-03";2024-03-21;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";28;"2024-03";2024-03-22;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";15;"2024-03";2024-03-23;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";19;"2024-03";2024-03-24;2,204501;41,40388
"Girona (Escola de Música)";"PM10";107;"2024-03";2024-03-01;2,8165;41,97638
"Girona (Escola de Música)";"PM10";101;"2024-03";2024-03-02;2,8165;41,97638
"Girona (Escola de Música)";"PM10";108;"2024-03";2024-03-03;2,8165;41,97638
"Girona (Escola de Música)";"PM10";89;"2024-03";2024-03-04;2,8165;41,97638
"Girona (Escola de Música)";"PM10";68;"2024-03";2024-03-05;2,8165;41,97638
"Girona (Escola de Música)";"PM10";64;"2024-03";2024-03-06;2,8165;41,97638
"Girona (Escola de Música)";"PM10";50;"2024-03";2024-03-07;2,8165;41,97638
"Girona (Escola de Música)";"PM10";38;"2024-03";2024-03-08;2,8165;41,97638
"Girona (Escola de Música)";"PM10";34;"2024-03";2024-03-09;2,8165;41,97638
"Girona (Escola de Música)";"PM10";24;"2024-03";2024-03-10;2,8165;41,97638
"Girona (Escola de Música)";"PM10";14;"2024-03";2024-03-11;2,8165;41,97638
"Girona (Escola de Música)";"PM10";11;"2024-03";2024-03-12;2,8165;41,97638
"Girona (Escola de Música)";"PM10";13;"2024-03";2024-03-13;2,8165;41,97638
"Girona (Escola de Música)";"PM10";11;"2024-03";2024-03-14;2,8165;41,97638
"Girona (Escola de Música)";"PM10";5;"2024-03";2024-03-15;2,8165;41,97638
"Girona (Escola de Música)";"PM10";6;"2024-03";2024-03-16;2,8165;41,97638
"Girona (Escola de Música)";"PM10";6;"2024-03";2024-03-17;2,8165;41,97638
"Girona (Escola de Música)";"PM10";6;"2024-03";2024-03-18;2,8165;41,97638
"Girona (Escola de Música)";"PM10";6;"2024-03";2024-03-19;2,8165;41,97638
"Girona (Escola de Música)";"PM10";9;"2024-03";2024-03-20;2,8165;41,97638
"Girona (Escola de Música)";"PM10";14;"2024-03";2024-03-21;2,8165;41,97638
"Girona (Escola de Música)";"PM10";14;"2024-03";2024-03-22;2,8165;41,97638
"Girona (Escola de Música)";"PM10";13;"2024-03";2024-03-23;2,8165;41,97638
"Girona (Escola de Música)";"PM10";5;"2024-03";2024-03-24;2,8165;41,97638
"Girona (Escola de Música)";"PM10";15;"2024-03";2024-03-01;2,8165;41,97638
"Girona (Escola de Música)";"PM10";18;"2024-03";2024-03-02;2,8165;41,97638
"Girona (Escola de Música)";"PM10";20;"2024-03";2024-03-03;2,8165;41,97638
"Girona (Escola de Música)";"PM10";23;"2024-03";2024-03-04;2,8165;41,97638
"Girona (Escola de Música)";"PM10";21;"2024-03";2024-03-05;2,8165;41,97638
"Girona (Escola de Música)";"PM10";19;"2024-03";2024-03-06;2,8165;41,97638
"Girona (Escola de Música)";"PM10";18;"2024-03";2024-03-07;2,8165;41,97638
"Girona (Escola de Música)";"PM10";21;"2024-03";2024-03-08;2,8165;41,97638
"Girona (Escola de Música)";"PM10";20;"2024-03";2024-03-09;2,8165;41,97638
"Girona (Escola de Música)";"PM10";22;"2024-03";2024-03-10;2,8165;41,97638
"Girona (Escola de Música)";"PM10";18;"2024-03";2024-03-11;2,8165;41,97638
"Girona (Escola de Música)";"PM10";17;"2024-03";2024-03-12;2,8165;41,97638
"Girona (Escola de Música)";"PM10";18;"2024-03";2024-03-13;2,8165;41,97638
"Girona (Escola de Música)";"PM10";16;"2024-03";2024-03-14;2,8165;41,97638
"Girona (Escola de Música)";"PM10";16;"2024-03";2024-03-15;2,8165;41,97638
"Girona (Escola de Música)";"PM10";12;"2024-03";2024-03-16;2,8165;41,97638
"Girona (Escola de Música)";"PM10";19;"2024-03";2024-03-17;2,8165;41,97638
"Girona (Escola de Música)";"PM10";68;"2024-03";2024-03-18;2,8165;41,97638
"Girona (Escola de Música)";"PM10";81;"2024-03";2024-03-19;2,8165;41,97638
"Girona (Escola de Música)";"PM10";38;"2024-03";2024-03-20;2,8165;41,97638
"Girona (Escola de Música)";"PM10";31;"2024-03";2024-03-21;2,8165;41,97638
"Girona (Escola de Música)";"PM10";27;"2024-03";2024-03-22;2,8165;41,97638
"Girona (Escola de Música)";"PM10";35;"2024-03";2024-03-23;2,8165;41,97638
"Girona (Escola de Música)";"PM10";62;"2024-03";2024-03-24;2,8165;41,97638
"Vic";"PM10";14;"2024-03";2024-03-01;2,2400014;41,93501
"Vic";"PM10";17;"2024-03";2024-03-02;2,2400014;41,93501
"Vic";"PM10";9;"2024-03";2024-03-03;2,2400014;41,93501
"Vic";"PM10";15;"2024-03";2024-03-04;2,2400014;41,93501
"Vic";"PM10";19;"2024-03";2024-03-05;2,2400014;41,93501
"Vic";"PM10";19;"2024-03";2024-03-06;2,2400014;41,93501
"Vic";"PM10";19;"2024-03";2024-03-07;2,2400014;41,93501
"Vic";"PM10";16;"2024-03";2024-03-08;2,2400014;41,93501
"Vic";"PM10";22;"2024-03";2024-03-09;2,2400014;41,93501
"Vic";"PM10";16;"2024-03";2024-03-10;2,2400014;41,93501
"Vic";"PM10";6;"2024-03";2024-03-11;2,2400014;41,93501
"Vic";"PM10";18;"2024-03";2024-03-12;2,2400014;41,93501
"Vic";"PM10";12;"2024-03";2024-03-13;2,2400014;41,93501
"Vic";"PM10";12;"2024-03";2024-03-14;2,2400014;41,93501
"Vic";"PM10";15;"2024-03";2024-03-15;2,2400014;41,93501
"Vic";"PM10";15;"2024-03";2024-03-16;2,2400014;41,93501
"Vic";"PM10";16;"2024-03";2024-03-17;2,2400014;41,93501
"Vic";"PM10";18;"2024-03";2024-03-18;2,2400014;41,93501
"Vic";"PM10";57;"2024-03";2024-03-19;2,2400014;41,93501
"Vic";"PM10";101;"2024-03";2024-03-20;2,2400014;41,93501
"Vic";"PM10";126;"2024-03";2024-03-21;2,2400014;41,93501
"Vic";"PM10";136;"2024-03";2024-03-22;2,2400014;41,93501
"Vic";"PM10";138;"2024-03";2024-03-23;2,2400014;41,93501
"Vic";"PM10";147;"2024-03";2024-03-24;2,2400014;41,93501
"Lleida";"PM10";8;"2024-03";2024-03-01;0,6157005;41,615818
"Lleida";"PM10";14;"2024-03";2024-03-02;0,6157005;41,615818
"Lleida";"PM10";18;"2024-03";2024-03-03;0,6157005;41,615818
"Lleida";"PM10";15;"2024-03";2024-03-04;0,6157005;41,615818
"Lleida";"PM10";13;"2024-03";2024-03-05;0,6157005;41,615818
"Lleida";"PM10";13;"2024-03";2024-03-06;0,6157005;41,615818
"Lleida";"PM10";15;"2024-03";2024-03-07;0,6157005;41,615818
"Lleida";"PM10";14;"2024-03";2024-03-08;0,6157005;41,615818
"Lleida";"PM10";20;"2024-03";2024-03-09;0,6157005;41,615818
"Lleida";"PM10";17;"2024-03";2024-03-10;0,6157005;41,615818
"Lleida";"PM10";11;"2024-03";2024-03-11;0,6157005;41,615818
"Lleida";"PM10";9;"2024-03";2024-03-12;0,6157005;41,615818
"Lleida";"PM10";7;"2024-03";2024-03-13;0,6157005;41,615818
"Lleida";"PM10";7;"2024-03";2024-03-14;0,6157005;41,615818
"Lleida";"PM10";8;"2024-03";2024-03-15;0,6157005;41,615818
"Lleida";"PM10";8;"2024-03";2024-03-16;0,6157005;41,615818
"Lleida";"PM10";11;"2024-03";2024-03-17;0,6157005;41,615818
"Lleida";"PM10";21;"2024-03";2024-03-18;0,6157005;41,615818
"Lleida";"PM10";37;"2024-03";2024-03-19;0,6157005;41,615818
"Lleida";"PM10";14;"2024-03";2024-03-20;0,6157005;41,615818
"Lleida";"PM10";8;"2024-03";2024-03-21;0,6157005;41,615818
"Lleida";"PM10";6;"2024-03";2024-03-22;0,6157005;41,615818
"Lleida";"PM10";6;"2024-03";2024-03-23;0,6157005;41,615818
"Lleida";"PM10";5;"2024-03";2024-03-24;0,6157005;41,615818
"Barcelona (Poblenou)";"PM10";40;"2024-03";2024-03-01;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";37;"2024-03";2024-03-02;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";41;"2024-03";2024-03-03;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";33;"2024-03";2024-03-04;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";30;"2024-03";2024-03-05;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";31;"2024-03";2024-03-06;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";31;"2024-03";2024-03-07;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";31;"2024-03";2024-03-08;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";33;"2024-03";2024-03-09;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";33;"2024-03";2024-03-10;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";38;"2024-03";2024-03-11;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";43;"2024-03";2024-03-12;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";40;"2024-03";2024-03-13;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";33;"2024-03";2024-03-14;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";36;"2024-03";2024-03-15;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";37;"2024-03";2024-03-16;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";31;"2024-03";2024-03-17;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";26;"2024-03";2024-03-18;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";27;"2024-03";2024-03-19;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";28;"2024-03";2024-03-20;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";25;"2024-03";2024-03-21;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";23;"2024-03";2024-03-22;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";26;"2024-03";2024-03-23;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";50;"2024-03";2024-03-24;2,204501;41,40388
"Manresa";"PM10";21;"2024-03";2024-03-01;1,8253003;41,730293
"Manresa";"PM10";20;"2024-03";2024-03-02;1,8253003;41,730293
"Manresa";"PM10";20;"2024-03";2024-03-03;1,8253003;41,730293
"Manresa";"PM10";16;"2024-03";2024-03-04;1,8253003;41,730293
"Manresa";"PM10";14;"2024-03";2024-03-05;1,8253003;41,730293
"Manresa";"PM10";17;"2024-03";2024-03-06;1,8253003;41,730293
"Manresa";"PM10";15;"2024-03";2024-03-07;1,8253003;41,730293
"Manresa";"PM10";17;"2024-03";2024-03-08;1,8253003;41,730293
"Manresa";"PM10";18;"2024-03";2024-03-09;1,8253003;41,730293
"Manresa";"PM10";27;"2024-03";2024-03-10;1,8253003;41,730293
"Manresa";"PM10";27;"2024-03";2024-03-11;1,8253003;41,730293
"Manresa";"PM10";18;"2024-03";2024-03-12;1,8253003;41,730293
"Manresa";"PM10";15;"2024-03";2024-03-13;1,8253003;41,730293
"Manresa";"PM10";16;"2024-03";2024-03-14;1,8253003;41,730293
"Manresa";"PM10";24;"2024-03";2024-03-15;1,8253003;41,730293
"Manresa";"PM10";16;"2024-03";2024-03-16;1,8253003;41,730293
"Manresa";"PM10";19;"2024-03";2024-03-17;1,8253003;41,730293
"Manresa";"PM10";25;"2024-03";2024-03-18;1,8253003;41,730293
"Manresa";"PM10";52;"2024-03";2024-03-19;1,8253003;41,730293
"Manresa";"PM10";98;"2024-03";2024-03-20;1,8253003;41,730293
"Manresa";"PM10";106;"2024-03";2024-03-21;1,8253003;41,730293
"Manresa";"PM10";100;"2024-03";2024-03-22;1,8253003;41,730293
"Manresa";"PM10";97;"2024-03";2024-03-23;1,8253003;41,730293
"Manresa";"PM10";70;"2024-03";2024-03-24;1,8253003;41,730293
"Vic";"PM10";12;"2024-03";2024-03-01;2,2400014;41,93501
"Vic";"PM10";12;"2024-03";2024-03-02;2,2400014;41,93501
"Vic";"PM10";7;"2024-03";2024-03-03;2,2400014;41,93501
"Vic";"PM10";12;"2024-03";2024-03-04;2,2400014;41,93501
"Vic";"PM10";8;"2024-03";2024-03-05;2,2400014;41,93501
"Vic";"PM10";2;"2024-03";2024-03-06;2,2400014;41,93501
"Vic";"PM10";5;"2024-03";2024-03-07;2,2400014;41,93501
"Vic";"PM10";5;"2024-03";2024-03-08;2,2400014;41,93501
"Vic";"PM10";5;"2024-03";2024-03-09;2,2400014;41,93501
"Vic";"PM10";8;"2024-03";2024-03-10;2,2400014;41,93501
"Vic";"PM10";12;"2024-03";2024-03-11;2,2400014;41,93501
"Vic";"PM10";11;"2024-03";2024-03-12;2,2400014;41,93501
"Vic";"PM10";9;"2024-03";2024-03-13;2,2400014;41,93501
"Vic";"PM10";9;"2024-03";2024-03-14;2,2400014;41,93501
"Vic";"PM10";3;"2024-03";2024-03-15;2,2400014;41,93501
"Vic";"PM10";5;"2024-03";2024-03-16;2,2400014;41,93501
"Vic";"PM10";6;"2024-03";2024-03-17;2,2400014;41,93501
"Vic";"PM10";17;"2024-03";2024-03-18;2,2400014;41,93501
"Vic";"PM10";14;"2024-03";2024-03-19;2,2400014;41,93501
"Vic";"PM10";11;"2024-03";2024-03-20;2,2400014;41,93501
"Vic";"PM10";13;"2024-03";2024-03-21;2,2400014;41,93501
"Vic";"PM10";14;"2024-03";2024-03-22;2,2400014;41,93501
"Vic";"PM10";23;"2024-03";2024-03-23;2,2400014;41,93501
"Vic";"PM10";21;"2024-03";2024-03-24;2,2400014;41,93501
"Barcelona (Poblenou)";"PM10";28;"2024-03";2024-03-01;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";27;"2024-03";2024-03-02;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";24;"2024-03";2024-03-03;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";25;"2024-03";2024-03-04;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";28;"2024-03";2024-03-05;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";16;"2024-03";2024-03-06;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";1;"2024-03";2024-03-07;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";6;"2024-03";2024-03-08;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";3;"2024-03";2024-03-09;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";12;"2024-03";2024-03-10;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";14;"2024-03";2024-03-11;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";14;"2024-03";2024-03-12;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";13;"2024-03";2024-03-13;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";24;"2024-03";2024-03-14;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";31;"2024-03";2024-03-15;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";29;"2024-03";2024-03-16;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";17;"2024-03";2024-03-17;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";22;"2024-03";2024-03-18;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";24;"2024-03";2024-03-19;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";30;"2024-03";2024-03-20;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";37;"2024-03";2024-03-21;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";32;"2024-03";2024-03-22;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";36;"2024-03";2024-03-23;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";44;"2024-03";2024-03-24;2,204501;41,40388
"Manresa";"PM10";10;"2024-03";2024-03-01;1,8253003;41,730293
"Manresa";"PM10";12;"2024-03";2024-03-02;1,8253003;41,730293
"Manresa";"PM10";13;"2024-03";2024-03-03;1,8253003;41,730293
"Manresa";"PM10";10;"2024-03";2024-03-04;1,8253003;41,730293
"Manresa";"PM10";9;"2024-03";2024-03-05;1,8253003;41,730293
"Manresa";"PM10";5;"2024-03";2024-03-06;1,8253003;41,730293
"Manresa";"PM10";4;"2024-03";2024-03-07;1,8253003;41,730293
"Manresa";"PM10";13;"2024-03";2024-03-08;1,8253003;41,730293
"Manresa";"PM10";14;"2024-03";2024-03-09;1,8253003;41,730293
"Manresa";"PM10";13;"2024-03";2024-03-10;1,8253003;41,730293
"Manresa";"PM10";11;"2024-03";2024-03-11;1,8253003;41,730293
"Manresa";"PM10";15;"2024-03";2024-03-12;1,8253003;41,730293
"Manresa";"PM10";10;"2024-03";2024-03-13;1,8253003;41,730293
"Manresa";"PM10";10;"2024-03";2024-03-14;1,8253003;41,730293
"Manresa";"PM10";8;"2024-03";2024-03-15;1,8253003;41,730293
"Manresa";"PM10";7;"2024-03";2024-03-16;1,8253003;41,730293
"Manresa";"PM10";21;"2024-03";2024-03-17;1,8253003;41,730293
"Manresa";"PM10";15;"2024-03";2024-03-18;1,8253003;41,730293
"Manresa";"PM10";15;"2024-03";2024-03-19;1,8253003;41,730293
"Manresa";"PM10";20;"2024-03";2024-03-20;1,8253003;41,730293
"Manresa";"PM10";20;"2024-03";2024-03-21;1,8253003;41,730293
"Manresa";"PM10";20;"2024-03";2024-03-22;1,8253003;41,730293
"Manresa";"PM10";20;"2024-03";2024-03-23;1,8253003;41,730293
"Manresa";"PM10";20;"2024-03";2024-03-24;1,8253003;41,730293
"Vic";"PM10";3;"2024-03";2024-03-01;2,2400014;41,93501
"Vic";"PM10";4;"2024-03";2024-03-02;2,2400014;41,93501
"Vic";"PM10";6;"2024-03";2024-03-03;2,2400014;41,93501
"Vic";"PM10";4;"2024-03";2024-03-04;2,2400014;41,93501
"Vic";"PM10";6;"2024-03";2024-03-05;2,2400014;41,93501
"Vic";"PM10";7;"2024-03";2024-03-06;2,2400014;41,93501
"Vic";"PM10";7;"2024-03";2024-03-07;2,2400014;41,93501
"Vic";"PM10";14;"2024-03";2024-03-08;2,2400014;41,93501
"Vic";"PM10";19;"2024-03";2024-03-09;2,2400014;41,93501
"Vic";"PM10";14;"2024-03";2024-03-10;2,2400014;41,93501
"Vic";"PM10";8;"2024-03";2024-03-11;2,2400014;41,93501
"Vic";"PM10";7;"2024-03";2024-03-12;2,2400014;41,93501
"Vic";"PM10";6;"2024-03";2024-03-13;2,2400014;41,93501
"Vic";"PM10";8;"2024-03";2024-03-14;2,2400014;41,93501
"Vic";"PM10";10;"2024-03";2024-03-15;2,2400014;41,93501
"Vic";"PM10";6;"2024-03";2024-03-16;2,2400014;41,93501
"Vic";"PM10";8;"2024-03";2024-03-17;2,2400014;41,93501
"Vic";"PM10";9;"2024-03";2024-03-18;2,2400014;41,93501
"Vic";"PM10";10;"2024-03";2024-03-19;2,2400014;41,93501
"Vic";"PM10";10;"2024-03";2024-03-20;2,2400014;41,93501
"Vic";"PM10";17;"2024-03";2024-03-21;2,2400014;41,93501
"Vic";"PM10";27;"2024-03";2024-03-22;2,2400014;41,93501
"Vic";"PM10";20;"2024-03";2024-03-23;2,2400014;41,93501
"Vic";"PM10";13;"2024-03";2024-03-24;2,2400014;41,93501
"Lleida";"PM10";6;"2024-03";2024-03-01;0,6157005;41,615818
"Lleida";"PM10";7;"2024-03";2024-03-02;0,6157005;41,615818
"Lleida";"PM10";5;"2024-03";2024-03-03;0,6157005;41,615818
"Lleida";"PM10";5;"2024-03";2024-03-04;0,6157005;41,615818
"Lleida";"PM10";10;"2024-03";2024-03-05;0,6157005;41,615818
"Lleida";"PM10";10;"2024-03";2024-03-06;0,6157005;41,615818
"Lleida";"PM10";7;"2024-03";2024-03-07;0,6157005;41,615818
"Lleida";"PM10";12;"2024-03";2024-03-08;0,6157005;41,615818
"Lleida";"PM10";15;"2024-03";2024-03-09;0,6157005;41,615818
"Lleida";"PM10";10;"2024-03";2024-03-10;0,6157005;41,615818
"Lleida";"PM10";7;"2024-03";2024-03-11;0,6157005;41,615818
"Lleida";"PM10";7;"2024-03";2024-03-12;0,6157005;41,615818
"Lleida";"PM10";5;"2024-03";2024-03-13;0,6157005;41,615818
"Lleida";"PM10";8;"2024-03";2024-03-14;0,6157005;41,615818
"Lleida";"PM10";7;"2024-03";2024-03-15;0,6157005;41,615818
"Lleida";"PM10";5;"2024-03";2024-03-16;0,6157005;41,615818
"Lleida";"PM10";5;"2024-03";2024-03-17;0,6157005;41,615818
"Lleida";"PM10";10;"2024-03";2024-03-18;0,6157005;41,615818
"Lleida";"PM10";13;"2024-03";2024-03-19;0,6157005;41,615818
"Lleida";"PM10";15;"2024-03";2024-03-20;0,6157005;41,615818
"Lleida";"PM10";20;"2024-03";2024-03-21;0,6157005;41,615818
"Lleida";"PM10";19;"2024-03";2024-03-22;0,6157005;41,615818
"Lleida";"PM10";23;"2024-03";2024-03-23;0,6157005;41,615818
"Lleida";"PM10";19;"2024-03";2024-03-24;0,6157005;41,615818
"Girona (Escola de Música)";"PM10";5;"2024-03";2024-03-01;2,8165;41,97638
"Girona (Escola de Música)";"PM10";3;"2024-03";2024-03-02;2,8165;41,97638
"Girona (Escola de Música)";"PM10";2;"2024-03";2024-03-03;2,8165;41,97638
"Girona (Escola de Música)";"PM10";3;"2024-03";2024-03-04;2,8165;41,97638
"Girona (Escola de Música)";"PM10";4;"2024-03";2024-03-05;2,8165;41,97638
"Girona (Escola de Música)";"PM10";5;"2024-03";2024-03-06;2,8165;41,97638
"Girona (Escola de Música)";"PM10";4;"2024-03";2024-03-07;2,8165;41,97638
"Girona (Escola de Música)";"PM10";8;"2024-03";2024-03-08;2,8165;41,97638
"Girona (Escola de Música)";"PM10";9;"2024-03";2024-03-09;2,8165;41,97638
"Girona (Escola de Música)";"PM10";11;"2024-03";2024-03-10;2,8165;41,97638
"Girona (Escola de Música)";"PM10";8;"2024-03";2024-03-11;2,8165;41,97638
"Girona (Escola de Música)";"PM10";8;"2024-03";2024-03-12;2,8165;41,97638
"Girona (Escola de Música)";"PM10";5;"2024-03";2024-03-13;2,8165;41,97638
"Girona (Escola de Música)";"PM10";3;"2024-03";2024-03-14;2,8165;41,97638
"Girona (Escola de Música)";"PM10";4;"2024-03";2024-03-15;2,8165;41,97638
"Girona (Escola de Música)";"PM10";5;"2024-03";2024-03-16;2,8165;41,97638
"Girona (Escola de Música)";"PM10";5;"2024-03";2024-03-17;2,8165;41,97638
"Girona (Escola de Música)";"PM10";13;"2024-03";2024-03-18;2,8165;41,97638
"Girona (Escola de Música)";"PM10";8;"2024-03";2024-03-19;2,8165;41,97638
"Girona (Escola de Música)";"PM10";8;"2024-03";2024-03-20;2,8165;41,97638
"Girona (Escola de Música)";"PM10";10;"2024-03";2024-03-21;2,8165;41,97638
"Girona (Escola de Música)";"PM10";11;"2024-03";2024-03-22;2,8165;41,97638
"Girona (Escola de Música)";"PM10";10;"2024-03";2024-03-23;2,8165;41,97638
"Girona (Escola de Música)";"PM10";10;"2024-03";2024-03-24;2,8165;41,97638
"Barcelona (Poblenou)";"PM10";5;"2024-03";2024-03-01;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";5;"2024-03";2024-03-02;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";4;"2024-03";2024-03-03;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";4;"2024-03";2024-03-04;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";8;"2024-03";2024-03-05;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";4;"2024-03";2024-03-06;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";6;"2024-03";2024-03-07;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";8;"2024-03";2024-03-08;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";10;"2024-03";2024-03-09;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";10;"2024-03";2024-03-10;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";12;"2024-03";2024-03-11;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";10;"2024-03";2024-03-12;2,204501;41,40388
